#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
Servicios Generales.Suministro de materiales de fontanería,160,22130,19/03/2014,B80705379,"GAS FERNÁNDEZ, S.L.","REPARACION TUBVERIA DE GAS POR ROTURA,APROBADO CON DECRETO, 363/2014 - NUMERO DE FAC.: 038/14 DE FECHA OPERACION: 26/02/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 434/2014","384,48","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 261583396 - C/ CARCAVILLAS 2 BJ - SEGURIDAD CIUDADANA / TERCERA EDAD - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013535 DE FECHA OPERACION: 27/03/2014,"1.429,37","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,24/04/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 000261583396 - C/ CARCAVILLAS 2 - 3ª EDAD/S. CIUDADANA - FEBRERO - APROBADO POR DECRETO 733/2014 - NUMERO DE FAC.: FE14321140921096 DE FECHA OPERACION: 24/04/2014,"1.153,18","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,31/07/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE DESCUENTA EL IMPORTE DEL ABONO AE14322000990312 / - 564,05 €

CONTRATO 139261025 - C/ CARCAVILLAS 2 - TERCERA EDAD / SEGURIDAD CIUDADANA - FACTURACION FEBRERO / MARZO - APROBADO POR DECRETO 1381/2014 - NUMERO DE FAC.: FE14321147174302 DE FECHA OPERACION: 17/07/2014","2.712,78","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,07/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",-CONTRATO 139261025 - C/ CARCAVILLAS 2 - TERCERA EDAD / SEGURIDAD CIUDADANA - FACTURACION ABRIL/MAYO - APROBADO POR DECRETO 1381/2014 - NUMERO DE FAC.: FE14321147174304 DE FECHA OPERACION: 07/08/2014 Y FECHA REG. INTERVENCIÓN: 02/07/2014,"2.085,66","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,07/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139261025 - C/ CARCAVILLAS 2 - TERCERA EDAD / SEGURIDAD CIUDADANA - FACTURACION MARZO/ABRIL - APROBADO POR DECRETO 1381/2014 - NUMERO DE FAC.: FE14321147174303 DE FECHA OPERACION: 07/08/2014 Y FECHA REG. INTERVENCIÓN: 02/07/2014,"2.425,48","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139261025 - C/ CARCAVILLAS 2 BJ - FACTURACION MAYO / JUNIO  - TERCERA EDAD / SEGURIDAD CIUDADANA - APROBADA POR DECRETO ALCALDIA Nº 1.529/2014 - NUMERO DE FAC.: FE14321150240114 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014,"1.901,46","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 139261025 - C/ CARCAVILLAS 2 BJ - FACTURACION FEBRERO / MARZO  - TERCERA EDAD / SEGURIDAD CIUDADANA   (FRA. ABONO Nº SU14320501126489 POR -5.425,57 €) - APROBADA POR DECRETO Nº 1529/2014  - NUMERO DE FAC.: FE14321150240111 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014","7.510,79","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE COMPENSA PARTE DEL ABONO SU14320501137224 DE IMPORTE -15.021,57 € -CONTRATO Nº 261583396 - ELECTRICIDAD C/CARCAVILLAS (09/01/14 A 06/02/14)  -  T. EDAD Y S. CIUDADANA - JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151286905 DE FECHA OPERACION: 12/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","11.941,03","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE COMPENSA UN SALDO A NUESTRO FAVOR  73,66 € ( SE COMPENSA FACTURA FE14321147174302 / 5.425,57 €  PAGADA QUE ES SUSTITUIDA CON FACTURA FE14321151286906 / 5.3541,91 €) SE COMPENSA CON PARTE DEL ABONO SU14320501137224 -15.021,57 € (3.080,54 €)  Y CON ABONO SU14320501137225 -1.921,98 € - CONTRATO 139261025 - ELECTRICIDAD C/CARCAVILLAS (07/02/14 A 06/03/14)  -  T. EDAD Y S. CIUDADANA - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151286906 DE FECHA OPERACION: 12/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","5.351,91","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRAT 139261025 - ELECTRICIDAD C/CARCAVILLAS, 2 (04/06/2014 A 03/07/2014) T. EDAD Y S. CIUDADANA - JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151102412 DE FECHA OPERACION: 16/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","4.622,48","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,24/10/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139261025 - C/ CARCAVILLAS 2 BJ - TERCERA EDAD / SEGURIDAD CIUDADANA - FACTURACION JULIO / AGOSTO - APROBADO POR DECRETO 1929/2014 - NUMERO DE FAC.: FE14321153679556 DE FECHA OPERACION: 24/10/2014 Y FECHA REG. INTERVENCIÓN: 30/09/2014,"2.798,39","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,24/10/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 139261025 - C/ CARCAVILLAS 2 BJ - TERCERA EDAD / SEGURIDAD CIUDADANA  - FACTURACION AGOSTO / SEPTIEMBRE - APROBADO POR DECRETO 1929/2014 - NUMERO DE FAC.: FE14321155453046 DE FECHA OPERACION: 24/10/2014 Y FECHA REG. INTERVENCIÓN: 18/09/2014,"4.210,67","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,31/07/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE DESCUENTA EL IMPORTE DEL ABONO AE14322000990312 / - 564,05 €

CONTRATO 139261025 - C/ CARCAVILLAS 2 - TERCERA EDAD / SEGURIDAD CIUDADANA - FACTURACION FEBRERO / MARZO - APROBADO POR DECRETO 1381/2014 - NUMERO DE FAC.: FE14321147174302 DE FECHA OPERACION: 17/07/2014","-282,02","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,25/08/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","ABONO Nº SU14320501126489 POR -5.425,57 € - APROBADA POR DECRETO Nº 1529/2014  - NUMERO DE FAC.: FE14321150240111 DE FECHA OPERACION: 12/08/2014 Y FECHA REG. INTERVENCIÓN: 28/07/2014 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 1531/2014","-2.712,78","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE COMPENSA CON PARTE DE LA FACTURA FE14321151286906 DE IMPORTE 5.351,91 € - CONTRATO 139261025 - ELECTRICIDAD C/CARCAVILLAS (07/02/14 A 06/03/14)  -  T. EDAD Y S. CIUDADANA - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151286906 DE FECHA OPERACION: 12/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","-1.921,98","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE COMPENSA PARTE DE LA FACTURA FE14321151286905 DE IMPORTE 11.941,03 € -CONTRATO Nº 261583396 - ELECTRICIDAD C/CARCAVILLAS (09/01/14 A 06/02/14)  -  T. EDAD Y S. CIUDADANA - JULIO - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151286905 DE FECHA OPERACION: 12/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","-11.941,03","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE COMPENSA CON PARTE DE LA FACTURA FE14321151286906 DE IMPORTE 5.351,91 € - CONTRATO 139261025 - ELECTRICIDAD C/CARCAVILLAS (07/02/14 A 06/03/14)  -  T. EDAD Y S. CIUDADANA - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151286906 DE FECHA OPERACION: 12/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","-3.080,54","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,16/09/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","SE COMPENSA CON PARTE DE LA FACTURA FE14321151286906 DE IMPORTE 5.351,91 € ( SE COMPENSA FACTURA FE14321147174302 / 5.425,57 €  PAGADA QUE ES SUSTITUIDA CON FACTURA FE14321151286906 / 5.3541,91 €) - CONTRATO 139261025 - ELECTRICIDAD C/CARCAVILLAS (07/02/14 A 06/03/14)  -  T. EDAD Y S. CIUDADANA - APROBADO POR DECRETO 1701/2014 - NUMERO DE FAC.: FE14321151286906 DE FECHA OPERACION: 12/09/2014 Y FECHA REG. INTERVENCIÓN: 25/08/2014","-73,66","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,130,22100,24/04/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.","CONTRATO 261583396 -  C/CARCAVILLAS, 2 - SEGURIDAD CIUDADANA - MES DE DICIEMBRE  - APROBADA POR PLEO DE 27/03/2014 EN EXPTE. 03/14 DE RECONOCIMIENTO EXTRAJUDICIAL DE CRÉDITOS - NUMERO DE FAC.: FE13321137048034 DE FECHA OPERACION: 24/04/2014","1.912,84","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 264816924 - C/ ALMERIA 2 - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: fe14321139013588 DE FECHA OPERACION: 27/03/2014,"3.324,40","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 274369163 - C/ HUNGRIA 5 BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321138933226 DE FECHA OPERACION: 27/03/2014,"556,50","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269027180 - C/ MALAGA 115  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013568 DE FECHA OPERACION: 27/03/2014,"1.498,32","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 000242499508 - DOLORES CASTILLEJO - SERVICIOS GENERALES - ENERO APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013555 DE FECHA OPERACION: 27/03/2014,"1.771,32","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO  269025881 - C/ VALENCIA S/N  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013560 DE FECHA OPERACION: 27/03/2014,"1.516,09","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 240916402 - C/ MIGUEL CERVANTES S/N - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013547 DE FECHA OPERACION: 27/03/2014,"488,99","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 237688300 - C/ MADRID 38 BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013536 DE FECHA OPERACION: 27/03/2014,"671,85","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 255290329 - C/ ALAMO S/N BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321140122229 DE FECHA OPERACION: 27/03/2014,"2.139,90","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 265715489 - C/ SAN FERNANDO 40  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013577 DE FECHA OPERACION: 27/03/2014,"1.187,24","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 267904903 - C/ BELGICA S/N BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013584 DE FECHA OPERACION: 27/03/2014,"1.174,41","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269172099 - C/ MENORCA S/N  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013564 DE FECHA OPERACION: 27/03/2014,"1.059,66","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 267904514 - AVDA PORTUGAL S/N BJ  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013581 DE FECHA OPERACION: 27/03/2014,"987,54","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269026964 - C/ SALOU S/N  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013565 DE FECHA OPERACION: 27/03/2014,"1.238,87","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 268399645 - CNO BOSQUE S/N BJ 1- SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013544 DE FECHA OPERACION: 27/03/2014,"2.006,58","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 245616597 - C/ ALMENDROS 1 - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013543 DE FECHA OPERACION: 27/03/2014,"637,75","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269025261 - C/ MARBELLA 29 - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013589 DE FECHA OPERACION: 27/03/2014,"1.886,22","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 240918010 C/ MIGUEL DE CERVANTES KM 6  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013548 DE FECHA OPERACION: 27/03/2014,"661,98","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 262871518 - C/ MADRID 39 BIS BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013537 DE FECHA OPERACION: 27/03/2014,"987,87","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 267358179 - C/ CORCUBION 1 - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013578 DE FECHA OPERACION: 27/03/2014,"1.588,65","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 267905014 - C/ LUXEMBURGO S/N BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013585 DE FECHA OPERACION: 27/03/2014,"820,88","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 267905440 - C/ ALEMANIA S/N BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013587 DE FECHA OPERACION: 27/03/2014,"889,22","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269026836 - C/ ISLANDIA 51  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013580 DE FECHA OPERACION: 27/03/2014,"1.553,93","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 240918320 - C/ MIGUEL DE CERVANTES KM 7  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013550 DE FECHA OPERACION: 27/03/2014,"912,11","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 233606865 - C/ BATRES 3 BJ- SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013534 DE FECHA OPERACION: 27/03/2014,"4.346,56","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 255290329 - C/ ALAMO S/N BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321138933224 DE FECHA OPERACION: 27/03/2014,"1.132,78","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 275632568 - C/ TORREMOLINOS 15 - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013591 DE FECHA OPERACION: 27/03/2014,"1.787,55","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 263977018 - C/ EL FERROL 45  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013575 DE FECHA OPERACION: 27/03/2014,"1.343,12","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 263976452 - C/ COMILLAS 1 BJ  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013574 DE FECHA OPERACION: 27/03/2014,"847,11","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 265716100 - C/ CADIZ 99  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013556 DE FECHA OPERACION: 27/03/2014,"1.997,27","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 242539154 - PZA. MAYOR 1 BIS BJ  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013552 DE FECHA OPERACION: 27/03/2014,"1.509,33","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 240914136 - AVENIDA BULEBAR KM 3 S-N BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013532 DE FECHA OPERACION: 27/03/2014,"580,44","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 274369163 - C/ DE HUNGRIA 5 BJ FUENTE - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE1432114041319 DE FECHA OPERACION: 27/03/2014,"309,58","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO  267904782 - C/ BELGICA S/N BJ  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013583 DE FECHA OPERACION: 27/03/2014,"778,74","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 270223034 - C/ PORTUGAL 227 1 BJ OBRA  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013582 DE FECHA OPERACION: 27/03/2014,"1.137,00","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269027221 - C/ GANDIA S/N  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013566 DE FECHA OPERACION: 27/03/2014,"1.305,53","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269027051 - C/ ALICANTE S/N  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013561 DE FECHA OPERACION: 27/03/2014,"924,26","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 236281148 - C/ GALAYOS 1 BJ - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013545 DE FECHA OPERACION: 27/03/2014,"1.361,50","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269026174 - C/ ALICANTE S/N  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013562 DE FECHA OPERACION: 27/03/2014,"1.240,66","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 240915938 - C/ MIGUEL DE CERVANTES KM 4 - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013546 DE FECHA OPERACION: 27/03/2014,"559,61","0,00",#NAME?
Seguridad  y Protección Civil. Energía eléctrica,160,22100,27/03/2014,A08431090,"GAS NATURAL SERVICIOS SDG, S.A.",CONTRATO 269027130 - CASTELLON DE LA PLANA S/N  - SERVICIOS GENERALES - ENERO- APROBADO Dº 556/2014 - NUMERO DE FAC.: FE14321139013570 DE FECHA OPERACION: 27/03/2014,"879,96","0,00",#NAME?
