#Denominación,Prog.,Econ.,Fecha,NIF,Nombre empresa,Descripción,Importe,Descuentos,
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",235,22001,05/07/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA TERCERA EDAD - NUMERO DE FAC.: 13-042221 DE FECHA OPERACION: 14/06/2013,"32,40","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",235,22001,02/08/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO DE PRENSA TERCERA EDAD - NUMERO DE FAC.: 13-050437 DE FECHA OPERACION: 16/07/2013,"28,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",235,22001,26/08/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA MES DE JULIO TERCERA EDAD  - APROBADA POR DECRETO Nº 1.702/2013 - NUMERO DE FAC.: 13-058252 DE FECHA OPERACION: 20/08/2013,"31,90","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",235,22001,10/10/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO DE PRENSA PARA LA TERCERA EDAD, APROBADO CON DECRETO 1854/2013 - NUMERO DE FAC.: 13-064899 DE FECHA OPERACION: 18/09/2013","28,60","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",235,22001,08/11/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA TERCERA EDAD MES DE SEPTIEMBRE APROBADA CON DECRETO 2073/2013 - NUMERO DE FAC.: 13-072503 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº2197/2013,"29,30","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",235,22001,09/12/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO DE PRENSA TERCERA EDAD MES DE OCTUBRE, APROBADA CON DECRETO2285/2013 - NUMERO DE FAC.: 13-080440 DE FECHA OPERACION: 14/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2390/2013","31,90","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,07/03/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINSITRO PRENSA BIBLIOTECA MES DE ENERO - NUMERO DE FAC.: 13-008403 DE FECHA OPERACION: 15/02/2013,"47,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,22/03/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA BIBLIOTECA MES DE FEBRERO - NUMERO DE FAC.: 13-016960 DE FECHA OPERACION: 12/03/2013,"45,20","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,07/05/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA BIBLIOTECA MES DE MARZO - NUMERO DE FAC.: 13-025353 DE FECHA OPERACION: 19/04/2013,"50,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,28/05/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINSITRO DE PRENSA EN BIBLIOTECA MES DE ABRIL - NUMERO DE FAC.: 13-033902 DE FECHA OPERACION: 21/05/2013,"47,80","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,05/07/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA BIBLIOTECA - NUMERO DE FAC.: 13-042224 DE FECHA OPERACION: 24/06/2013,"49,60","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,02/08/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINSITRO PRENSA BIBLIOTECA - NUMERO DE FAC.: 13-050440 DE FECHA OPERACION: 11/07/2013,"49,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,23/09/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO PRENSA DIARIA BIBLIOTECA MES DE JULIO, APROBADA CON DECRETO 1747/2013 - NUMERO DE FAC.: 13-058255 DE FECHA OPERACION: 23/09/2013","49,10","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,10/10/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO DE PRENSA BIBLIOTECA, APROBADO CON DECRETO 1854/2013 - NUMERO DE FAC.: 13-064902 DE FECHA OPERACION: 18/09/2013","47,60","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,08/11/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA BIBLIOTECA MES DE SEPTIEMBRE APROBADA CON DECRETO 2073/2013 - NUMERO DE FAC.: 13-072506 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº2197/2013,"49,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,09/12/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO PRENSA BIBLIOTECA, MES DE OCTUBRE, APROBADA CON DECRETO2285/2013 - NUMERO DE FAC.: 13-080443 DE FECHA OPERACION: 14/11/2013 Y DECRETO DE ORDENACIÓN DE PAGO Nº 2390/2013","49,10","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,22/03/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINSITRO LA GACETA PRENSA ALCALDIA, MES DE ENERO - NUMERO DE FAC.: 13-008402 DE FECHA OPERACION: 08/03/2013","49,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,22/03/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO DE PRENSA DEPARTAMENTO DE PRENSA MES DE FEBRERO - NUMERO DE FAC.: 13-016956 DE FECHA OPERACION: 13/03/2013,"200,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,22/03/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO  LA GACETA  MES DE FEBRERO  DPTO. DE PRENSA - NUMERO DE FAC.: 13-016959 DE FECHA OPERACION: 13/03/2013,"46,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,22/03/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA MES DE ENERO - NUMERO DE FAC.: 13-008399 DE FECHA OPERACION: 08/03/2013,"210,90","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,07/05/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA MES DE MARZO - NUMERO DE FAC.: 13-025327 DE FECHA OPERACION: 16/04/2013,"204,80","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,07/05/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO LA GACETA MES DE MARZO - NUMERO DE FAC.: 13-025363 DE FECHA OPERACION: 16/04/2013,"50,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,28/05/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO DE LA GACETAQ MES DE ABRIL - NUMERO DE FAC.: 13-033901 DE FECHA OPERACION: 10/05/2013,"49,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,28/05/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO DE PRENSA  MES DE ABRIL - NUMERO DE FAC.: 15206/2013 DE FECHA OPERACION: 10/05/2013,"197,80","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,05/07/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO LA GACETA MES DE MAYO - NUMERO DE FAC.: 13-042223 DE FECHA OPERACION: 24/06/2013,"50,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,05/07/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA ALCALDIA - NUMERO DE FAC.: 13-042220 DE FECHA OPERACION: 24/06/2013,"202,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,02/08/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO DE PRENSA MES DE JUNIO ALCALDIA - NUMERO DE FAC.: 13-050436 DE FECHA OPERACION: 16/07/2013,"205,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,02/08/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINSITRO LA GACETA AL DEPARTAMENTO DE PRENSA - NUMERO DE FAC.: 13-050439 DE FECHA OPERACION: 16/07/2013,"50,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,23/09/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO PRENSA DIARIA ALCALDIA MES DE JULIO, APROBADO CON DECRETO 1747/2013 - NUMERO DE FAC.: 13-058251 DE FECHA OPERACION: 23/09/2013","203,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,23/09/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO PRENSA DIARIA LA GACETA MES DE JULIO, APROBADA CON DECRETO 1747/2013 - NUMERO DE FAC.: 13-058254 DE FECHA OPERACION: 23/09/2013","50,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,05/11/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO LA GACETA MES DE SEPTIEMBRE - APROBADO POR Dº 1973/13 - NUMERO DE FAC.: 13-072505 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2123/2013,"50,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,05/11/2013,B79836284,"ENTREGAS URBANAS, S.L.",SUMINISTRO PRENSA DIARIA ALCALDIA - SEPTIEMBRE- APROBADO Dº 1973/13 - NUMERO DE FAC.: 13-072502 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2123/2013,"204,10","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,21/11/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO DE PRENSA MES DE AGOSTO, APROBADA CON DCRETO 2184/2013 - NUMERO DE FAC.: 13-064898 DE FECHA OPERACION: 29/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2269/2013","202,40","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,21/11/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO DE LA GACETA DEPTO.  DE PRENSA MES DE AGOSTO, APROBADA CON DCRETO 2184/2013 - NUMERO DE FAC.: 13-064901 DE FECHA OPERACION: 29/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2269/2013","50,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,09/12/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINSITRO  PERIODICO GACETA MES DE OCTUBRE, APROBADA CON DECRETO2285/2013 - NUMERO DE FAC.: 13-080442 DE FECHA OPERACION: 14/11/2013 Y DECRETO DE ORDENACIÓN DE PAGO Nº 2390/2013","50,50","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",912,22001,09/12/2013,B79836284,"ENTREGAS URBANAS, S.L.","SUMINISTRO PRENSA MES DE OCTUBRE, APROBADA CON DECRETO2285/2013 - NUMERO DE FAC.: 13-080439 DE FECHA OPERACION: 14/11/2013 Y DECRETO DE ORDENACIÓN DE PAGO Nº 2390/2013","202,00","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",920,21301,09/12/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.","KIT MANTENIMIENTO OLIVETTI DCOPIA 2500/3000, APROBADA CON DECRETO 2285/2013 - NUMERO DE FAC.: 11601 DE FECHA OPERACION: 14/11/2013 Y DECRETO DE ORDENACIÓN DE PAGO Nº 2390/2013","482,73","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/02/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER ALCALDIA - NUMERO DE FAC.: 9927 DE FECHA OPERACION: 30/01/2013,"32,61","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/02/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER ESTADISTICA - NUMERO DE FAC.: 9925 DE FECHA OPERACION: 29/01/2013,"90,75","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/02/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER CONCEJALIA DE HACIENDA - NUMERO DE FAC.: 9926 DE FECHA OPERACION: 29/01/2013,"48,40","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO DE TONER IMPRESORAS EDUCACION - NUMERO DE FAC.: 9980/2013 DE FECHA OPERACION: 14/02/2013,"203,28","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISRO TONER IMPRESORAS HACIENDA - NUMERO DE FAC.: 10049 DE FECHA OPERACION: 14/02/2013,"235,35","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO CARGUCHOIMPRESORA HACIENDA - NUMERO DE FAC.: 9969 DE FECHA OPERACION: 14/02/2013,"48,40","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINSITRO TONER IMPRESORAS TERCERA EDAD - NUMERO DE FAC.: 10080 DE FECHA OPERACION: 14/02/2013,"52,70","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINSITRO DE TONER IMPRESORAS INTERVENCION - NUMERO DE FAC.: 10081 DE FECHA OPERACION: 14/02/2013,"61,71","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER HACIENDA - NUMERO DE FAC.: 9985 DE FECHA OPERACION: 14/02/2013,"243,21","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINSITRO DE TONER PARA IMPRESORA BIBLIOTECA - NUMERO DE FAC.: 9979 DE FECHA OPERACION: 14/02/2013,"27,23","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINSITRO TONER IMPRESORAS RECAUDACION - NUMERO DE FAC.: 10000 DE FECHA OPERACION: 14/02/2013,"61,71","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,22/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO CARTUCHO TRICOLOR - NUMERO DE FAC.: 10179 DE FECHA OPERACION: 05/03/2013,"55,78","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,22/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER PREVENCION RIESGOS LABORALES - NUMERO DE FAC.: 10172 DE FECHA OPERACION: 05/03/2013,"52,70","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,22/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER INTERVENCION - NUMERO DE FAC.: 10144 DE FECHA OPERACION: 05/03/2013,"169,40","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,22/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER RECAUDACION - NUMERO DE FAC.: 10178 DE FECHA OPERACION: 05/03/2013,"61,71","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,22/03/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER HACIENDA - NUMERO DE FAC.: 10173 DE FECHA OPERACION: 05/03/2013,"30,86","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/04/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER RECICLADO PSOE - NUMERO DE FAC.: 10374 DE FECHA OPERACION: 09/04/2013,"56,87","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/04/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER BIBLIOTECA - NUMERO DE FAC.: 10322 DE FECHA OPERACION: 09/04/2013,"98,01","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/05/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER PRENSA - NUMERO DE FAC.: 10484 DE FECHA OPERACION: 16/04/2013,"86,39","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/05/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER SEGURIDAD CIUDADANA - NUMERO DE FAC.: 10412 DE FECHA OPERACION: 16/04/2013,"317,02","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,07/05/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER DEPARTAMENTO PRL - NUMERO DE FAC.: 10482 DE FECHA OPERACION: 16/04/2013,"163,35","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,20/06/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINSITRO TONER IMPRESORAS CULTURA - NUMERO DE FAC.: 10701 DE FECHA OPERACION: 04/06/2013,"128,26","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/07/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO DE TONER IMPRESORAS - NUMERO DE FAC.: 10967/2013 DE FECHA OPERACION: 18/07/2013,"60,50","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/07/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO DE TONER IMPRESORAS - NUMERO DE FAC.: 10864/2013 DE FECHA OPERACION: 18/07/2013,"477,71","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,18/07/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINSITRO TONER CULTURA - NUMERO DE FAC.: 10931 DE FECHA OPERACION: 18/07/2013,"123,42","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,02/08/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINSITRO TONER IMPRESORAS - NUMERO DE FAC.: 11087 DE FECHA OPERACION: 18/07/2013,"61,71","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,23/09/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.","CARTUCHOS IMPRESORAS  SEGURIDAD CIUDADANA, APROBADA CON DECRETO 1747/2013 - NUMERO DE FAC.: 11178 DE FECHA OPERACION: 23/09/2013","111,08","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,10/10/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO DE TONER  PARA EMPLEO APROBADA CON DECRETO 1854/2013 - NUMERO DE FAC.: 11284/2013 DE FECHA OPERACION: 18/09/2013,"117,37","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,08/11/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.","SUMINISTRO TONER CONCEJALIA DE CULTURA, APROBADA CON DECRETO 2073/2013 - NUMERO DE FAC.: 11408 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2197/2013","261,84","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,08/11/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER ALCALDIA APROBADA CON DECRETO 2073/2013 - NUMERO DE FAC.: 11420 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2197/2013,"81,07","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,15/11/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.","SUMINISTRO TONER CULTURA, APROBADA CON DECRETO 2073/2013 - NUMERO DE FAC.: 11579 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2197/2013","220,10","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,15/11/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.",SUMINISTRO TONER CULTURA APROBADA CON DECRETO 2073/2013 - NUMERO DE FAC.: 11586 DE FECHA OPERACION: 15/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2197/2013,"27,23","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,29/11/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.","SUMINISTRO DE TONER PARA IMPRESORASCULTURA EDUCAICON MUJER, APROBADA CON DECRETO 2184/2013 - NUMERO DE FAC.: 11659 DE FECHA OPERACION: 29/10/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2269/2013","126,26","0,00",#NAME?
Seguridad  y Protección Civil. Ordinario no inventariable,920,22000,09/12/2013,B79186011,"EQUIPOS OFIMATICOS, S.L.","SUMINSITRO DE TONER IMPRESORA OFICINA JUDICIAL, APROBADA CON DECRETO2285/2013 - NUMERO DE FAC.: 11747 DE FECHA OPERACION: 14/11/2013 Y DECRETO DE ORDENACIÓN DEL PAGO Nº 2390/2013","152,40","0,00",#NAME?
Cultura. Actividades culturales,330,22609,20/05/2013,B86568466,"ESCUVEGA, S.L.",CUENTA CUENTOS DEL DIA DEL LIBRO EN POLIDEPORTIVO LOS MOSQUITOS - NUMERO DE FAC.: 106/13 DE FECHA OPERACION: 10/05/2013,"470,00","0,00",#NAME?
"Cultura.Indemnizaciones, salarios de tramitación",330,13003,25/11/2013,,Este concepto recoge personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.,"PAGO SALARIOS DE TRAMITACION A PILAR ESTAÑ BISTUER, PRIMERA OPERACION DEL CONCEPTO","6.089,10","1.300,05",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,05/07/2013,,Este concepto recoge personas físicas cuya identidad queda protegida en cumplimiento de la Ley Organica de Protección de Datos.,SUMINISTROS BIBLIOTECA - NUMERO DE FAC.: A/23246 DE FECHA OPERACION: 26/06/2013,"438,00","0,00",#NAME?
"Seguridad  y Protección Civil. Prensa, revistas, libros y otras publicaciones",330,22001,28/05/2013,A28497444,"ESTRUCTURA DGRUPO DE ESTUDIOS ECONOMICOS.,S.A.",RENOVACION SUSCRICPCION CINCO DIAS - NUMERO DE FAC.: S/000001263 DE FECHA OPERACION: 21/05/2013,"315,39","0,00",#NAME?
"Seguridad  y Protección Civil. Mantenimiento, maquinaria, instalacciones y utillaje",920,21301,07/03/2013,B81950016,EUROSYSTEM 5 ELECTRONICS,CONTRATO DE MANTENIMIENTO EQUIPOS DE CONTROL DE ACCESO Y PRESENCIA AÑO 2013 - NUMERO DE FAC.: 5310 DE FECHA OPERACION: 29/01/2013,"2.783,00","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento equipos para procesos de información,920,21600,07/03/2013,B81950016,EUROSYSTEM 5 ELECTRONICS,LICENCIA ADICIONAL SOFTWARE CPWIN-PRO - NUMERO DE FAC.: 5311 DE FECHA OPERACION: 05/02/2013,"108,90","0,00",#NAME?
Seguridad  y Protección Civil. Otros gastos diversos,320,22699,26/12/2013,B86427861,EXPANDA GARDENS SL EL BOSQUE ENCANTADO,ENTRADAS A EL BOSQUE ENCANTADO ACF CONCEJALÍA DE EDUCACIÓN - NUMERO DE FAC.: 091 DE FECHA OPERACION: 26/12/2013,"100,00","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento aparatos elevadores,130,21303,17/04/2013,A28303485,FAIN ASCENSORES,"DICIEMBRE. CONSERVACION ASCENSOR C/ALAMO,7. INFORME DESFAV. INTERVENCION 17/13  - APROBADO POR EL PLENO EL 04/04/2013 EN REC 02/2013 - NUMERO DE FAC.: 510336233 DE FECHA OPERACION: 05/04/2013","192,35","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento aparatos elevadores,130,21303,14/03/2013,A28303485,FAIN ASCENSORES,"CONSERVACION ASCENSOR C/ALAMO, 7. ENERO, FUERA DE CONTRATO INFORME DESFAVORABLE DE INTERVENCION 65/13  - APROBADA POR DECRETO DE ALCALDIA Nº 484/2013 - NUMERO DE FAC.: 510358438 DE FECHA OPERACION: 01/03/2013","192,35","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento aparatos elevadores,130,21303,07/05/2013,A28303485,FAIN ASCENSORES,"MANTENIMIENTO ASCENSOR C/ ALAMO, 7 SERGURIDAD CIUDADANA MES DE FEBRERO. INFORME DESFAV. DE INTERVENCION 119/2013  - APROBADA POR DECRETO ALCALDIA Nº 866/2013 - NUMERO DE FAC.: 510363963 DE FECHA OPERACION: 23/04/2013","192,35","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento aparatos elevadores,130,21303,14/05/2013,A28303485,FAIN ASCENSORES,"CONSERVACION ASCENSOR C/ ALAMO 7 - MARZO - INFORME DESFAVORABLE INTERVENCIÓN Nº 217/2013, APROBADA POR DECRETO DE ALCALDÍA Nº 1.007/2013 - NUMERO DE FAC.: 510369722 DE FECHA OPERACION: 10/05/2013","192,35","0,00",#NAME?
Seguridad  y Protección Civil. Mantenimiento aparatos elevadores,130,21303,08/08/2013,A28303485,FAIN ASCENSORES,"MANTENIMIENTO ASCENSOR MES DE ABRIL DEPENDENCIAS SEGURIDAD CIUDADANA C/ ALAMO, 7  - INFORME DESFAVORABLE INTERVENCION Nº 313/2013, APROBADA POR DECRETO DE ALCALDIA Nº 1.594/2013 - NUMERO DE FAC.: 510391969 DE FECHA OPERACION: 25/07/2013","192,35","0,00",#NAME?
